 &p_mat nbnd=  17, nks= 126 /
            0.000000  0.000000  0.000000     13
  1
     0.00000000     0.05341132     0.00000000     0.00000000     0.00000000
     0.00057113     0.00000000     0.00000000     0.00000000     0.00558449
     0.02679530     0.08038388     0.00000000
     0.00000000     0.16023349     0.00000000     0.00000000     0.00000000
     0.00171331     0.00000000     0.00000000     0.00000000     0.01675759
     0.08038142     0.02679459     0.00000000
     0.00060369     0.00000000     0.13536471     0.04512212     0.00949193
     0.00000000     0.00444858     0.00027604     0.00082819     0.00000000
     0.00000000     0.00000000     0.03024406
     0.00020123     0.00000000     0.04512184     0.13536550     0.00316398
     0.00000000     0.00148288     0.00082813     0.00027604     0.00000000
     0.00000000     0.00000000     0.01008119
  2
     0.00000000     0.16023397     0.00000000     0.00000000     0.00000000
     0.00171338     0.00000000     0.00000000     0.00000000     0.01675347
     0.08038592     0.02679463     0.00000000
     0.00000000     0.05341116     0.00000000     0.00000000     0.00000000
     0.00057110     0.00000000     0.00000000     0.00000000     0.00558586
     0.02679381     0.08038377     0.00000000
     0.00020123     0.00000000     0.04512158     0.13536634     0.00316398
     0.00000000     0.00148286     0.00082813     0.00027606     0.00000000
     0.00000000     0.00000000     0.01008136
     0.00060369     0.00000000     0.13536553     0.04512185     0.00949194
     0.00000000     0.00444865     0.00027604     0.00082810     0.00000000
     0.00000000     0.00000000     0.03024358
  3
     0.00000000     0.00000000     0.00000000     0.21183417     0.00000000
     0.00000000     0.00000000     0.06229562     0.00000000     0.00000000
     0.00000000     0.00000000     0.00000000
     0.00000000     0.00000000     0.21183366     0.00000000     0.00000000
     0.00000000     0.00000000     0.00000000     0.06229617     0.00000000
     0.00000000     0.00000000     0.00000000
     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
     0.07306784     0.00000000     0.00000000
     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
     0.00000000     0.07306727     0.00000000
            0.012500  0.007217  0.000000     13
  1
     0.00000000     0.16045099     0.00000000     0.00000000     0.00000000
     0.00172918     0.00000000     0.00000000     0.00000000     0.02075052
     0.02673304     0.07717090     0.00000000
     0.00000000     0.05372955     0.00000000     0.00000000     0.00000000
     0.00058485     0.00000000     0.00000000     0.00000000     0.00711297
     0.08009712     0.02506373     0.00000000
     0.00037969     0.00000000     0.13465428     0.04643784     0.01199996
     0.00000000     0.00483874     0.00132347     0.00028603     0.00000000
     0.00000000     0.00000000     0.03191334
     0.00012660     0.00000000     0.04651980     0.13419994     0.00397570
     0.00000000     0.00161283     0.00028841     0.00093036     0.00000000
     0.00000000     0.00000000     0.01054242
  2
     0.00000000     0.05384055     0.00000000     0.00000000     0.00000000
     0.00058015     0.00000000     0.00000000     0.00000000     0.00693338
     0.08088845     0.02551493     0.00000000
     0.00000000     0.16011893     0.00000000     0.00000000     0.00000000
     0.00174342     0.00000000     0.00000000     0.00000000     0.02128292
     0.02646812     0.07582761     0.00000000
     0.00012593     0.00000000     0.04667024     0.13395131     0.00398003
     0.00000000     0.00160528     0.00044211     0.00085486     0.00000000
     0.00000000     0.00000000     0.01058441
     0.00038171     0.00000000     0.13419897     0.04652312     0.01198703
     0.00000000     0.00486154     0.00086272     0.00031102     0.00000000
     0.00000000     0.00000000     0.03178638
  3
     0.00000084     0.00000000     0.21249323     0.00001682     0.00000188
     0.00000000     0.00014599     0.06223605     0.00000007     0.00000000
     0.00000000     0.00000000     0.00000349
     0.00000000     0.00000000     0.00001679     0.21204116     0.00000000
     0.00000000     0.00000000     0.00000007     0.06234783     0.00000000
     0.00000000     0.00000000     0.00000000
     0.00000000     0.00009636     0.00000000     0.00000000     0.00000000
     0.00002368     0.00000000     0.00000000     0.00000000     0.01026851
     0.00000016     0.06317409     0.00000000
     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
     0.00000000     0.00000000     0.00000000     0.00000000     0.00000001
     0.07311579     0.00000016     0.00000000
            0.025000  0.014434  0.000000     13
  1
     0.00000000     0.16210441     0.00000000     0.00000000     0.00000000
     0.00178665     0.00000000     0.00000000     0.00000000     0.02575329
     0.02718639     0.07393678     0.00000000
     0.00000000     0.05368044     0.00000000     0.00000000     0.00000000
     0.00061483     0.00000000     0.00000000     0.00000000     0.00895020
     0.07861341     0.02316299     0.00000000
     0.00037402     0.00000000     0.13751080     0.04536461     0.01203881
     0.00000000     0.00487934     0.00274499     0.00030878     0.00000000
     0.00000000     0.00000000     0.03260754
     0.00012717     0.00000000     0.04569871     0.13572636     0.00399032
     0.00000000     0.00165461     0.00032247     0.00123829     0.00000000
     0.00000000     0.00000000     0.01068750
  2
     0.00000000     0.05412423     0.00000000     0.00000000     0.00000000
     0.00059645     0.00000000     0.00000000     0.00000000     0.00858222
     0.08172715     0.02460145     0.00000000
     0.00000000     0.16077398     0.00000000     0.00000000     0.00000000
     0.00184194     0.00000000     0.00000000     0.00000000     0.02685343
     0.02614733     0.06962909     0.00000000
     0.00012451     0.00000000     0.04629604     0.13471070     0.00400782
     0.00000000     0.00162479     0.00091532     0.00092501     0.00000000
     0.00000000     0.00000000     0.01085505
     0.00038198     0.00000000     0.13571449     0.04570567     0.01198635
     0.00000000     0.00496896     0.00096679     0.00041303     0.00000000
     0.00000000     0.00000000     0.03210392
  3
     0.00000325     0.00000000     0.21453287     0.00000113     0.00000739
     0.00000000     0.00059026     0.06205536     0.00000000     0.00000000
     0.00000000     0.00000000     0.00001384
     0.00000000     0.00000000     0.00000112     0.21272383     0.00000000
     0.00000000     0.00000000     0.00000000     0.06250368     0.00000000
     0.00000000     0.00000000     0.00000000
     0.00000000     0.00041193     0.00000000     0.00000000     0.00000000
     0.00009801     0.00000000     0.00000000     0.00000000     0.02619664
     0.00000001     0.04835724     0.00000000
     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
     0.07325815     0.00000001     0.00000000
            0.037500  0.021651  0.000000     13
  1
     0.00000000     0.16453696     0.00000000     0.00000000     0.00000000
     0.00187971     0.00000000     0.00000000     0.00000000     0.02860289
     0.02771688     0.07406488     0.00000000
     0.00000000     0.05389026     0.00000000     0.00000000     0.00000000
     0.00066598     0.00000000     0.00000000     0.00000000     0.00987479
     0.07641364     0.02197110     0.00000000
     0.00036566     0.00000000     0.14074002     0.04502221     0.01212264
     0.00000000     0.00495590     0.00491216     0.00033525     0.00000000
     0.00000000     0.00000000     0.03378544
     0.00012756     0.00000000     0.04579654     0.13680929     0.00399809
     0.00000000     0.00171708     0.00037774     0.00174710     0.00000000
     0.00000000     0.00000000     0.01088321
  2
     0.00000000     0.05488544     0.00000000     0.00000000     0.00000000
     0.00062694     0.00000000     0.00000000     0.00000000     0.00953201
     0.08322177     0.02467132     0.00000000
     0.00000000     0.16155237     0.00000000     0.00000000     0.00000000
     0.00199698     0.00000000     0.00000000     0.00000000     0.02962916
     0.02544635     0.06597016     0.00000000
     0.00012181     0.00000000     0.04711460     0.13445699     0.00403852
     0.00000000     0.00165142     0.00163760     0.00100484     0.00000000
     0.00000000     0.00000000     0.01125495
     0.00038290     0.00000000     0.13678143     0.04580883     0.01200141
     0.00000000     0.00515302     0.00113295     0.00058251     0.00000000
     0.00000000     0.00000000     0.03266924
  3
     0.00000688     0.00000000     0.21787116     0.00000022     0.00001610
     0.00000000     0.00135149     0.06174683     0.00000000     0.00000000
     0.00000000     0.00000000     0.00003088
     0.00000000     0.00000000     0.00000022     0.21381152     0.00000000
     0.00000000     0.00000000     0.00000000     0.06276364     0.00000000
     0.00000000     0.00000000     0.00000000
     0.00000000     0.00102614     0.00000000     0.00000000     0.00000000
     0.00023266     0.00000000     0.00000000     0.00000000     0.03933781
     0.00000000     0.03701146     0.00000000
     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
     0.07348208     0.00000000     0.00000000
            0.050000  0.028868  0.000000     13
  1
     0.00000000     0.16784408     0.00000000     0.00000000     0.00000000
     0.00201029     0.00000000     0.00000000     0.00000000     0.03025138
     0.02837081     0.07633274     0.00000000
     0.00000000     0.05421282     0.00000000     0.00000000     0.00000000
     0.00073396     0.00000000     0.00000000     0.00000000     0.01018786
     0.07351764     0.02126475     0.00000000
     0.00035490     0.00000000     0.14492369     0.04471131     0.01224561
     0.00000000     0.00506800     0.00758839     0.00035265     0.00000000
     0.00000000     0.00000000     0.03539004
     0.00012799     0.00000000     0.04613961     0.13812853     0.00400662
     0.00000000     0.00180249     0.00045094     0.00245172     0.00000000
     0.00000000     0.00000000     0.01114602
  2
     0.00000000     0.05597043     0.00000000     0.00000000     0.00000000
     0.00067027     0.00000000     0.00000000     0.00000000     0.01008240
     0.08514963     0.02543587     0.00000000
     0.00000000     0.16257222     0.00000000     0.00000000     0.00000000
     0.00220148     0.00000000     0.00000000     0.00000000     0.03056683
     0.02449230     0.06382413     0.00000000
     0.00011825     0.00000000     0.04842049     0.13379013     0.00408047
     0.00000000     0.00168918     0.00252964     0.00105718     0.00000000
     0.00000000     0.00000000     0.01179234
     0.00038410     0.00000000     0.13807637     0.04616002     0.01202411
     0.00000000     0.00540808     0.00135265     0.00081735     0.00000000
     0.00000000     0.00000000     0.03345010
  3
     0.00001130     0.00000000     0.22245713     0.00000007     0.00002736
     0.00000000     0.00246016     0.06129819     0.00000000     0.00000000
     0.00000000     0.00000000     0.00005450
     0.00000000     0.00000000     0.00000007     0.21528458     0.00000000
     0.00000000     0.00000000     0.00000000     0.06312906     0.00000000
     0.00000000     0.00000000     0.00000000
     0.00000000     0.00207038     0.00000000     0.00000000     0.00000000
     0.00044286     0.00000000     0.00000000     0.00000000     0.05013421
     0.00000000     0.02862193     0.00000000
     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
     0.07376963     0.00000000     0.00000000
            0.062500  0.036084  0.000000     13
  1
     0.00000000     0.17197247     0.00000000     0.00000000     0.00000000
     0.00217879     0.00000000     0.00000000     0.00000000     0.03140984
     0.02910547     0.07975101     0.00000000
     0.00034224     0.00000000     0.15003856     0.04430884     0.01240821
     0.00000000     0.00521625     0.01053767     0.00035145     0.00000000
     0.00000000     0.00000000     0.03736313
     0.00000000     0.05462157     0.00000000     0.00000000     0.00000000
     0.00081513     0.00000000     0.00000000     0.00000000     0.01016207
     0.07004911     0.02078391     0.00000000
     0.00012844     0.00000000     0.04664072     0.13978594     0.00401638
     0.00000000     0.00191028     0.00053827     0.00334532     0.00000000
     0.00000000     0.00000000     0.01147294
  2
     0.00000000     0.05733851     0.00000000     0.00000000     0.00000000
     0.00072635     0.00000000     0.00000000     0.00000000     0.01046924
     0.08733793     0.02657899     0.00000000
     0.00011405     0.00000000     0.05008478     0.13270453     0.00413511
     0.00000000     0.00173877     0.00351272     0.00105370     0.00000000
     0.00000000     0.00000000     0.01245120
     0.00000000     0.16382263     0.00000000     0.00000000     0.00000000
     0.00244523     0.00000000     0.00000000     0.00000000     0.03048818
     0.02334134     0.06236970     0.00000000
     0.00038542     0.00000000     0.13970132     0.04667202     0.01205206
     0.00000000     0.00573091     0.00161465     0.00111520     0.00000000
     0.00000000     0.00000000     0.03442738
  3
     0.00001610     0.00000000     0.22818935     0.00000003     0.00004029
     0.00000000     0.00395617     0.06069404     0.00000000     0.00000000
     0.00000000     0.00000000     0.00008506
     0.00000000     0.00372466     0.00000000     0.00000000     0.00000000
     0.00074813     0.00000000     0.00000000     0.00000000     0.05944117
     0.00000000     0.02224519     0.00000000
     0.00000000     0.00000000     0.00000003     0.21710011     0.00000000
     0.00000000     0.00000000     0.00000000     0.06360020     0.00000000
     0.00000000     0.00000000     0.00000000
     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
     0.07409924     0.00000000     0.00000000
            0.075000  0.043301  0.000000     13
  1
     0.00000000     0.17682077     0.00000000     0.00000000     0.00000000
     0.00238497     0.00000000     0.00000000     0.00000000     0.03240070
     0.02986549     0.08365877     0.00000000
     0.00032822     0.00000000     0.15597750     0.04375811     0.01261034
     0.00000000     0.00539800     0.01356705     0.00032804     0.00000000
     0.00000000     0.00000000     0.03962535
     0.00012888     0.00000000     0.04728065     0.14181255     0.00402739
     0.00000000     0.00203904     0.00063540     0.00441946     0.00000000
     0.00000000     0.00000000     0.01185726
     0.00000000     0.05510024     0.00000000     0.00000000     0.00000000
     0.00090571     0.00000000     0.00000000     0.00000000     0.00994433
     0.06615112     0.02038938     0.00000000
  2
     0.00000000     0.05895024     0.00000000     0.00000000     0.00000000
     0.00079502     0.00000000     0.00000000     0.00000000     0.01080000
     0.08960948     0.02788349     0.00000000
     0.00010938     0.00000000     0.05204226     0.13111862     0.00420273
     0.00000000     0.00179946     0.00452251     0.00098353     0.00000000
     0.00000000     0.00000000     0.01320589
     0.00038672     0.00000000     0.14168703     0.04732559     0.01208437
     0.00000000     0.00611688     0.00190602     0.00147324     0.00000000
     0.00000000     0.00000000     0.03557848
     0.00000000     0.16527176     0.00000000     0.00000000     0.00000000
     0.00271713     0.00000000     0.00000000     0.00000000     0.02983412
     0.02204483     0.06117977     0.00000000
  3
     0.00002110     0.00000000     0.23491921     0.00000002     0.00005393
     0.00000000     0.00588676     0.05991510     0.00000000     0.00000000
     0.00000000     0.00000000     0.00012369
     0.00000000     0.00621152     0.00000000     0.00000000     0.00000000
     0.00117062     0.00000000     0.00000000     0.00000000     0.06774015
     0.00000000     0.01730384     0.00000000
     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
     0.07444235     0.00000000     0.00000000
     0.00000000     0.00000000     0.00000001     0.21920454     0.00000000
     0.00000000     0.00000000     0.00000000     0.06417822     0.00000000
     0.00000000     0.00000000     0.00000000
            0.087500  0.050518  0.000000     13
  1
     0.00000000     0.18224674     0.00000000     0.00000000     0.00000000
     0.00262722     0.00000000     0.00000000     0.00000000     0.03334927
     0.03059545     0.08754049     0.00000000
     0.00031325     0.00000000     0.16260197     0.04301913     0.01285015
     0.00000000     0.00560683     0.01654318     0.00028464     0.00000000
     0.00000000     0.00000000     0.04206803
     0.00012928     0.00000000     0.04805517     0.14422551     0.00403928
     0.00000000     0.00218702     0.00073805     0.00566512     0.00000000
     0.00000000     0.00000000     0.01229020
     0.00000000     0.05563575     0.00000000     0.00000000     0.00000000
     0.00100189     0.00000000     0.00000000     0.00000000     0.00961406
     0.06196757     0.02001184     0.00000000
  2
     0.00000000     0.06075626     0.00000000     0.00000000     0.00000000
     0.00087573     0.00000000     0.00000000     0.00000000     0.01111650
     0.09179424     0.02917850     0.00000000
     0.00010440     0.00000000     0.05423683     0.12894213     0.00428281
     0.00000000     0.00186913     0.00551456     0.00085344     0.00000000
     0.00000000     0.00000000     0.01402048
     0.00038790     0.00000000     0.14405070     0.04811658     0.01211963
     0.00000000     0.00656065     0.00221395     0.00188845     0.00000000
     0.00000000     0.00000000     0.03687620
     0.00000000     0.16688618     0.00000000     0.00000000     0.00000000
     0.00300575     0.00000000     0.00000000     0.00000000     0.02884277
     0.02065199     0.06004330     0.00000000
  3
     0.00002640     0.00000000     0.24244427     0.00000001     0.00006728
     0.00000000     0.00830086     0.05894168     0.00000000     0.00000000
     0.00000000     0.00000000     0.00017241
     0.00000000     0.00978311     0.00000000     0.00000000     0.00000000
     0.00173252     0.00000000     0.00000000     0.00000000     0.07528623
     0.00000000     0.01344227     0.00000000
     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
     0.07477107     0.00000000     0.00000000
     0.00000000     0.00000000     0.00000001     0.22154298     0.00000000
     0.00000000     0.00000000     0.00000000     0.06486272     0.00000000
     0.00000000     0.00000000     0.00000000
            0.100000  0.057735  0.000000     13
  1
     0.00000000     0.18806590     0.00000000     0.00000000     0.00000000
     0.00290221     0.00000000     0.00000000     0.00000000     0.03428743
     0.03124555     0.09094556     0.00000000
     0.00029756     0.00000000     0.16976485     0.04205953     0.01312406
     0.00000000     0.00583121     0.01939145     0.00022831     0.00000000
     0.00000000     0.00000000     0.04455037
     0.00012956     0.00000000     0.04896645     0.14704416     0.00405147
     0.00000000     0.00235210     0.00084202     0.00707244     0.00000000
     0.00000000     0.00000000     0.01276122
     0.00000000     0.05621561     0.00000000     0.00000000     0.00000000
     0.00110006     0.00000000     0.00000000     0.00000000     0.00921675
     0.05763200     0.01961978     0.00000000
  2
     0.00000000     0.06269427     0.00000000     0.00000000     0.00000000
     0.00096737     0.00000000     0.00000000     0.00000000     0.01142943
     0.09374123     0.03031424     0.00000000
     0.00009917     0.00000000     0.05661547     0.12608989     0.00437420
     0.00000000     0.00194396     0.00646399     0.00068449     0.00000000
     0.00000000     0.00000000     0.01484816
     0.00038873     0.00000000     0.14681079     0.04904749     0.01215592
     0.00000000     0.00705578     0.00252580     0.00235754     0.00000000
     0.00000000     0.00000000     0.03828861
     0.00000000     0.16863088     0.00000000     0.00000000     0.00000000
     0.00330031     0.00000000     0.00000000     0.00000000     0.02765054
     0.01920786     0.05886461     0.00000000
  3
     0.00003245     0.00000000     0.25050385     0.00000001     0.00007944
     0.00000000     0.01124449     0.05775482     0.00000000     0.00000000
     0.00000000     0.00000000     0.00023413
     0.00000000     0.01470794     0.00000000     0.00000000     0.00000000
     0.00245380     0.00000000     0.00000000     0.00000000     0.08221690
     0.00000000     0.01041974     0.00000000
     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
     0.07505663     0.00000000     0.00000000
     0.00000000     0.00000000     0.00000000     0.22406138     0.00000000
     0.00000000     0.00000000     0.00000000     0.06565555     0.00000000
     0.00000000     0.00000000     0.00000000
            0.112500  0.064952  0.000000     13
  1
     0.00028129     0.00000000     0.17731129     0.04085850     0.01342704
     0.00000000     0.00605440     0.02208313     0.00000000     0.00016848
     0.00000000     0.00000000     0.04689808
     0.00000000     0.19406076     0.00000000     0.00000000     0.00000000
     0.00320406     0.00000000     0.00000000     0.03520361     0.00000000
     0.03177788     0.09346868     0.00000000
     0.00012969     0.00000000     0.05001751     0.15028528     0.00406335
     0.00000000     0.00253156     0.00094388     0.00000000     0.00863138
     0.00000000     0.00000000     0.01325814
     0.00000000     0.05682879     0.00000000     0.00000000     0.00000000
     0.00119699     0.00000000     0.00000000     0.00878002     0.00000000
     0.05326111     0.01920471     0.00000000
  2
     0.00009375     0.00000000     0.05912464     0.12250522     0.00447526
     0.00000000     0.00201838     0.00736123     0.00000000     0.00050509
     0.00000000     0.00000000     0.01563088
     0.00000000     0.06469139     0.00000000     0.00000000     0.00000000
     0.00106797     0.00000000     0.00000000     0.01173497     0.00000000
     0.09533598     0.03115576     0.00000000
     0.00038910     0.00000000     0.14998199     0.05012195     0.01219137
     0.00000000     0.00759407     0.00283131     0.00000000     0.00287718
     0.00000000     0.00000000     0.03977896
     0.00000000     0.17047391     0.00000000     0.00000000     0.00000000
     0.00359112     0.00000000     0.00000000     0.02634015     0.00000000
     0.01775163     0.05761762     0.00000000
  3
     0.00000000     0.02124356     0.00000000     0.00000000     0.00000000
     0.00334784     0.00000000     0.00000000     0.08859720     0.00000000
     0.00000000     0.00806476     0.00000000
     0.00003998     0.00000000     0.25879212     0.00000000     0.00008979
     0.00000000     0.01475016     0.05634352     0.00000000     0.00000000
     0.00000000     0.00000000     0.00031238
     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
     0.07527136     0.00000000     0.00000000
     0.00000000     0.00000000     0.00000000     0.22671125     0.00000000
     0.00000000     0.00000000     0.00000000     0.00000000     0.06655817
     0.00000000     0.00000000     0.00000000
            0.125000  0.072169  0.000000     13
  1
     0.00026461     0.00000000     0.18508053     0.03940642     0.01375349
     0.00000000     0.00625385     0.02462261     0.00000000     0.00011522
     0.00000000     0.00000000     0.04891064
     0.00000000     0.19998175     0.00000000     0.00000000     0.00000000
     0.00352456     0.00000000     0.00000000     0.03607027     0.00000000
     0.03216721     0.09476969     0.00000000
     0.00012958     0.00000000     0.05121340     0.15396647     0.00407412
     0.00000000     0.00272209     0.00104100     0.00000000     0.01033166
     0.00000000     0.00000000     0.01376807
     0.00000000     0.05746464     0.00000000     0.00000000     0.00000000
     0.00128999     0.00000000     0.00000000     0.00832132     0.00000000
     0.04895028     0.01877217     0.00000000
  2
     0.00008819     0.00000000     0.06170972     0.11816244     0.00458412
     0.00000000     0.00208488     0.00820775     0.00000000     0.00034539
     0.00000000     0.00000000     0.01630185
     0.00000000     0.06666421     0.00000000     0.00000000     0.00000000
     0.00117478     0.00000000     0.00000000     0.01202395     0.00000000
     0.09650240     0.03158977     0.00000000
     0.00038879     0.00000000     0.15358279     0.05134479     0.01222358
     0.00000000     0.00816558     0.00312260     0.00000000     0.00344393
     0.00000000     0.00000000     0.04130851
     0.00000000     0.17238397     0.00000000     0.00000000     0.00000000
