  0.42596322E+00 -0.32104357E+01
  0.43164273E+00 -0.32227834E+01
  0.43732224E+00 -0.32352673E+01
  0.44300175E+00 -0.32478788E+01
  0.44868126E+00 -0.32606092E+01
  0.45436077E+00 -0.32734495E+01
  0.46004028E+00 -0.32863902E+01
  0.46571979E+00 -0.32994218E+01
  0.47139930E+00 -0.33125344E+01
  0.47707881E+00 -0.33257179E+01
  0.48275832E+00 -0.33389616E+01
  0.48843783E+00 -0.33522550E+01
  0.49411734E+00 -0.33655867E+01
  0.49979685E+00 -0.33789454E+01
  0.50547636E+00 -0.33923193E+01
  0.51115587E+00 -0.34056961E+01
  0.51683538E+00 -0.34190634E+01
  0.52251489E+00 -0.34324082E+01
  0.52819440E+00 -0.34457171E+01
  0.53387391E+00 -0.34589766E+01
  0.53955341E+00 -0.34721725E+01
  0.54523292E+00 -0.34852905E+01
  0.55091243E+00 -0.34983157E+01
  0.55659194E+00 -0.35112332E+01
  0.56227145E+00 -0.35240274E+01
  0.56795096E+00 -0.35366827E+01
  0.57363047E+00 -0.35491831E+01
  0.57930998E+00 -0.35615126E+01
  0.58498949E+00 -0.35736549E+01
  0.59066900E+00 -0.35855937E+01
  0.59634851E+00 -0.35973124E+01
  0.60202802E+00 -0.36087948E+01
  0.60770753E+00 -0.36200246E+01
  0.61338704E+00 -0.36309855E+01
  0.61906655E+00 -0.36416617E+01
  0.62474606E+00 -0.36520376E+01
  0.63042557E+00 -0.36620979E+01
  0.63610508E+00 -0.36718278E+01
  0.64178459E+00 -0.36812130E+01
  0.64746410E+00 -0.36902398E+01
  0.65314361E+00 -0.36988952E+01
  0.65882312E+00 -0.37071669E+01
  0.66450263E+00 -0.37150434E+01
  0.67018214E+00 -0.37225139E+01
  0.67586165E+00 -0.37295687E+01
  0.68154116E+00 -0.37361990E+01
  0.68722066E+00 -0.37423969E+01
  0.69290017E+00 -0.37481557E+01
  0.69857968E+00 -0.37534695E+01
  0.70425919E+00 -0.37583337E+01
  0.70993870E+00 -0.37627447E+01
  0.71561821E+00 -0.37667000E+01
  0.72129772E+00 -0.37701981E+01
  0.72697723E+00 -0.37732387E+01
  0.73265674E+00 -0.37758226E+01
  0.73833625E+00 -0.37779515E+01
  0.74401576E+00 -0.37796282E+01
  0.74969527E+00 -0.37808564E+01
  0.75537478E+00 -0.37816411E+01
  0.76105429E+00 -0.37819876E+01
  0.76673380E+00 -0.37819027E+01
  0.77241331E+00 -0.37813935E+01
  0.77809282E+00 -0.37804681E+01
  0.78377233E+00 -0.37791355E+01
  0.78945184E+00 -0.37774049E+01
  0.79513135E+00 -0.37752864E+01
  0.80081086E+00 -0.37727908E+01
  0.80649037E+00 -0.37699290E+01
  0.81216988E+00 -0.37667127E+01
  0.81784939E+00 -0.37631539E+01
  0.82352890E+00 -0.37592648E+01
  0.82920841E+00 -0.37550583E+01
  0.83488792E+00 -0.37505472E+01
  0.84056742E+00 -0.37457448E+01
  0.84624693E+00 -0.37406646E+01
  0.85192644E+00 -0.37353202E+01
  0.85760595E+00 -0.37297254E+01
  0.86328546E+00 -0.37238942E+01
  0.86896497E+00 -0.37178407E+01
  0.87464448E+00 -0.37115793E+01
  0.88032399E+00 -0.37051243E+01
  0.88600350E+00 -0.36984903E+01
  0.89168301E+00 -0.36916918E+01
  0.89736252E+00 -0.36847435E+01
  0.90304203E+00 -0.36776604E+01
  0.90872154E+00 -0.36704574E+01
  0.91440105E+00 -0.36631495E+01
  0.92008056E+00 -0.36557519E+01
  0.92576007E+00 -0.36482799E+01
  0.93143958E+00 -0.36407489E+01
  0.93711909E+00 -0.36331744E+01
  0.94279860E+00 -0.36255719E+01
  0.94847811E+00 -0.36179572E+01
  0.95415762E+00 -0.36103460E+01
  0.95983713E+00 -0.36027541E+01
  0.96551664E+00 -0.35951974E+01
  0.97119615E+00 -0.35876919E+01
  0.97687566E+00 -0.35802534E+01
  0.98255517E+00 -0.35728979E+01
  0.98823468E+00 -0.35656411E+01
  0.99391418E+00 -0.35584990E+01
  0.99959369E+00 -0.35514871E+01
  0.10052732E+01 -0.35446211E+01
  0.10109527E+01 -0.35379161E+01
  0.10166322E+01 -0.35313875E+01
  0.10223117E+01 -0.35250500E+01
  0.10279912E+01 -0.35189181E+01
  0.10336708E+01 -0.35130061E+01
  0.10393503E+01 -0.35073277E+01
  0.10450298E+01 -0.35018962E+01
  0.10507093E+01 -0.34967246E+01
  0.10563888E+01 -0.34918251E+01
  0.10620683E+01 -0.34872094E+01
  0.10677478E+01 -0.34828887E+01
  0.10734273E+01 -0.34788735E+01
  0.10791068E+01 -0.34751735E+01
  0.10847863E+01 -0.34717977E+01
  0.10904658E+01 -0.34687545E+01
  0.10961454E+01 -0.34660513E+01
  0.11018249E+01 -0.34636948E+01
  0.11075044E+01 -0.34616908E+01
  0.11131839E+01 -0.34600444E+01
  0.11188634E+01 -0.34587595E+01
  0.11245429E+01 -0.34578395E+01
  0.11302224E+01 -0.34572866E+01
  0.11359185E+01 -0.34571021E+01
  0.11416146E+01 -0.34567234E+01
  0.11473107E+01 -0.34555907E+01
  0.11530068E+01 -0.34537142E+01
  0.11587029E+01 -0.34511109E+01
  0.11643990E+01 -0.34478040E+01
  0.11700951E+01 -0.34438228E+01
  0.11757912E+01 -0.34392024E+01
  0.11814872E+01 -0.34339826E+01
  0.11871833E+01 -0.34282079E+01
  0.11928794E+01 -0.34219267E+01
  0.11985755E+01 -0.34151903E+01
  0.12042716E+01 -0.34080526E+01
  0.12099677E+01 -0.34005690E+01
  0.12156638E+01 -0.33927959E+01
  0.12213599E+01 -0.33847896E+01
  0.12270560E+01 -0.33766061E+01
  0.12327521E+01 -0.33682999E+01
  0.12384482E+01 -0.33599236E+01
  0.12441443E+01 -0.33515275E+01
  0.12498404E+01 -0.33431584E+01
  0.12555364E+01 -0.33348599E+01
  0.12612325E+01 -0.33266716E+01
  0.12669286E+01 -0.33186289E+01
  0.12726247E+01 -0.33107628E+01
  0.12783208E+01 -0.33030995E+01
  0.12840169E+01 -0.32956607E+01
  0.12897130E+01 -0.32884634E+01
  0.12954091E+01 -0.32815198E+01
  0.13011052E+01 -0.32748378E+01
  0.13068013E+01 -0.32684209E+01
  0.13124974E+01 -0.32622683E+01
  0.13181935E+01 -0.32563757E+01
  0.13238896E+01 -0.32507348E+01
  0.13295856E+01 -0.32453344E+01
  0.13352817E+01 -0.32401605E+01
  0.13409778E+01 -0.32351963E+01
  0.13466739E+01 -0.32304231E+01
  0.13523700E+01 -0.32258205E+01
  0.13580661E+01 -0.32213667E+01
  0.13637622E+01 -0.32170390E+01
  0.13694583E+01 -0.32128140E+01
  0.13751544E+01 -0.32086683E+01
  0.13808505E+01 -0.32045786E+01
  0.13865466E+01 -0.32005221E+01
  0.13922427E+01 -0.31964768E+01
  0.13979387E+01 -0.31924218E+01
  0.14036348E+01 -0.31883374E+01
  0.14093309E+01 -0.31842056E+01
  0.14150270E+01 -0.31800100E+01
  0.14207231E+01 -0.31757363E+01
  0.14264192E+01 -0.31713719E+01
  0.14321153E+01 -0.31669063E+01
  0.14378114E+01 -0.31623313E+01
  0.14435075E+01 -0.31576405E+01
  0.14492036E+01 -0.31528294E+01
  0.14548997E+01 -0.31478958E+01
  0.14605958E+01 -0.31428390E+01
  0.14662919E+01 -0.31376600E+01
  0.14719879E+01 -0.31323613E+01
  0.14776840E+01 -0.31269468E+01
  0.14833801E+01 -0.31214215E+01
  0.14890762E+01 -0.31157911E+01
  0.14947723E+01 -0.31100621E+01
  0.15004684E+01 -0.31042417E+01
  0.15061645E+01 -0.30983371E+01
  0.15118606E+01 -0.30923557E+01
  0.15175567E+01 -0.30863047E+01
  0.15232528E+01 -0.30801914E+01
  0.15289489E+01 -0.30740224E+01
  0.15346450E+01 -0.30678040E+01
  0.15403411E+01 -0.30615420E+01
  0.15460371E+01 -0.30552415E+01
  0.15517332E+01 -0.30489072E+01
  0.15574293E+01 -0.30425429E+01
  0.15631254E+01 -0.30361521E+01
  0.15688215E+01 -0.30297376E+01
  0.15745176E+01 -0.30233020E+01
  0.15802137E+01 -0.30168472E+01
  0.15859098E+01 -0.30103752E+01
  0.15916059E+01 -0.30038879E+01
  0.15973020E+01 -0.29973869E+01
  0.16029981E+01 -0.29908743E+01
  0.16086942E+01 -0.29843525E+01
  0.16143903E+01 -0.29778243E+01
  0.16200863E+01 -0.29712931E+01
  0.16257824E+01 -0.29647632E+01
  0.16314785E+01 -0.29582397E+01
  0.16371746E+01 -0.29517289E+01
  0.16428707E+01 -0.29452379E+01
  0.16485668E+01 -0.29387753E+01
  0.16542629E+01 -0.29323510E+01
  0.16599590E+01 -0.29259761E+01
  0.16656551E+01 -0.29196632E+01
  0.16713512E+01 -0.29134261E+01
  0.16770473E+01 -0.29072800E+01
  0.16827434E+01 -0.29012415E+01
  0.16884394E+01 -0.28953283E+01
  0.16941355E+01 -0.28895592E+01
  0.16998316E+01 -0.28839539E+01
  0.17055277E+01 -0.28785330E+01
  0.17112238E+01 -0.28733176E+01
  0.17169199E+01 -0.28683293E+01
  0.17226160E+01 -0.28635899E+01
  0.17283121E+01 -0.28591211E+01
  0.17340082E+01 -0.28549443E+01
  0.17397043E+01 -0.28510806E+01
  0.17454004E+01 -0.28475501E+01
  0.17510965E+01 -0.28443722E+01
  0.17567926E+01 -0.28415650E+01
  0.17624886E+01 -0.28391453E+01
  0.17681847E+01 -0.28371285E+01
  0.17738808E+01 -0.28355281E+01
  0.17795769E+01 -0.28343562E+01
  0.17852488E+01 -0.28336229E+01
  0.17909207E+01 -0.28349051E+01
  0.17965926E+01 -0.28366474E+01
  0.18022645E+01 -0.28388488E+01
  0.18079364E+01 -0.28415068E+01
  0.18136083E+01 -0.28446179E+01
  0.18192802E+01 -0.28481769E+01
  0.18249521E+01 -0.28521779E+01
  0.18306240E+01 -0.28566137E+01
  0.18362959E+01 -0.28614764E+01
  0.18419678E+01 -0.28667573E+01
  0.18476397E+01 -0.28724470E+01
  0.18533116E+01 -0.28785354E+01
  0.18589835E+01 -0.28850119E+01
  0.18646554E+01 -0.28918655E+01
  0.18703273E+01 -0.28990846E+01
  0.18759992E+01 -0.29066572E+01
  0.18816711E+01 -0.29145709E+01
  0.18873430E+01 -0.29228131E+01
  0.18930149E+01 -0.29313705E+01
  0.18986868E+01 -0.29402297E+01
  0.19043587E+01 -0.29493769E+01
  0.19100306E+01 -0.29587978E+01
  0.19157025E+01 -0.29684780E+01
  0.19213744E+01 -0.29784026E+01
  0.19270463E+01 -0.29885566E+01
  0.19327182E+01 -0.29989245E+01
  0.19383901E+01 -0.30094906E+01
  0.19440620E+01 -0.30202391E+01
  0.19497339E+01 -0.30311540E+01
  0.19554058E+01 -0.30422191E+01
  0.19610777E+01 -0.30534181E+01
  0.19667496E+01 -0.30647348E+01
  0.19724215E+01 -0.30761530E+01
  0.19780934E+01 -0.30876566E+01
  0.19837653E+01 -0.30992296E+01
  0.19894372E+01 -0.31108562E+01
  0.19951091E+01 -0.31225211E+01
  0.20007810E+01 -0.31342091E+01
  0.20064529E+01 -0.31459057E+01
  0.20121248E+01 -0.31575966E+01
  0.20177967E+01 -0.31692681E+01
  0.20234686E+01 -0.31809073E+01
  0.20291405E+01 -0.31925018E+01
  0.20348124E+01 -0.32040396E+01
  0.20404843E+01 -0.32155099E+01
  0.20461562E+01 -0.32269022E+01
  0.20518281E+01 -0.32382071E+01
  0.20575000E+01 -0.32494157E+01
  0.20631719E+01 -0.32605200E+01
  0.20688438E+01 -0.32715128E+01
  0.20745157E+01 -0.32823876E+01
  0.20801876E+01 -0.32931387E+01
  0.20858595E+01 -0.33037611E+01
  0.20915314E+01 -0.33142505E+01
  0.20972032E+01 -0.33246032E+01
  0.21028751E+01 -0.33348163E+01
  0.21085470E+01 -0.33448873E+01
  0.21142189E+01 -0.33548143E+01
  0.21198908E+01 -0.33645960E+01
  0.21255627E+01 -0.33742312E+01
  0.21312346E+01 -0.33837194E+01
  0.21369065E+01 -0.33930601E+01
  0.21425784E+01 -0.34022533E+01
  0.21482503E+01 -0.34112990E+01
  0.21539222E+01 -0.34201973E+01
  0.21595941E+01 -0.34289484E+01
  0.21652660E+01 -0.34375524E+01
  0.21709379E+01 -0.34460095E+01
  0.21766098E+01 -0.34543196E+01
  0.21822817E+01 -0.34624824E+01
  0.21879536E+01 -0.34704974E+01
  0.21936255E+01 -0.34783640E+01
  0.21992974E+01 -0.34860809E+01
  0.22049693E+01 -0.34936467E+01
  0.22106412E+01 -0.35010595E+01
  0.22163131E+01 -0.35083170E+01
  0.22219850E+01 -0.35154165E+01
  0.22276569E+01 -0.35223547E+01
  0.22333288E+01 -0.35291278E+01
  0.22390007E+01 -0.35357316E+01
  0.22446726E+01 -0.35421613E+01
  0.22503445E+01 -0.35484115E+01
  0.22560164E+01 -0.35544765E+01
  0.22616883E+01 -0.35603498E+01
  0.22673602E+01 -0.35660246E+01
  0.22730321E+01 -0.35714934E+01
  0.22787040E+01 -0.35767485E+01
  0.22843759E+01 -0.35817813E+01
  0.22900478E+01 -0.35865833E+01
  0.22957197E+01 -0.35911451E+01
  0.23013916E+01 -0.35954572E+01
  0.23070635E+01 -0.35995097E+01
  0.23127354E+01 -0.36032924E+01
  0.23184073E+01 -0.36067949E+01
  0.23240792E+01 -0.36100065E+01
  0.23297511E+01 -0.36129167E+01
  0.23354230E+01 -0.36155144E+01
  0.23410949E+01 -0.36177891E+01
  0.23467668E+01 -0.36197299E+01
  0.23524387E+01 -0.36213263E+01
  0.23581106E+01 -0.36225680E+01
  0.23637825E+01 -0.36234448E+01
  0.23694544E+01 -0.36239472E+01
  0.23751263E+01 -0.36240658E+01
  0.23807982E+01 -0.36237921E+01
  0.23864701E+01 -0.36231178E+01
  0.23921420E+01 -0.36220357E+01
  0.23978139E+01 -0.36205389E+01
  0.24034858E+01 -0.36186216E+01
  0.24091577E+01 -0.36162788E+01
  0.24148266E+01 -0.36135065E+01
  0.24204955E+01 -0.36103034E+01
  0.24261644E+01 -0.36066660E+01
  0.24318333E+01 -0.36025935E+01
  0.24375021E+01 -0.35980858E+01
  0.24431710E+01 -0.35931442E+01
  0.24488399E+01 -0.35877712E+01
  0.24545088E+01 -0.35819702E+01
  0.24601777E+01 -0.35757461E+01
  0.24658466E+01 -0.35691047E+01
  0.24715155E+01 -0.35620531E+01
  0.24771844E+01 -0.35545994E+01
  0.24828533E+01 -0.35467530E+01
  0.24885222E+01 -0.35385243E+01
  0.24941911E+01 -0.35299249E+01
  0.24998600E+01 -0.35209671E+01
  0.25055289E+01 -0.35116646E+01
  0.25111978E+01 -0.35020318E+01
  0.25168667E+01 -0.34920838E+01
  0.25225356E+01 -0.34818370E+01
  0.25282045E+01 -0.34713080E+01
  0.25338734E+01 -0.34605145E+01
  0.25395422E+01 -0.34494746E+01
  0.25452111E+01 -0.34382069E+01
  0.25508800E+01 -0.34267307E+01
  0.25565489E+01 -0.34150652E+01
  0.25622178E+01 -0.34032304E+01
  0.25678867E+01 -0.33912463E+01
  0.25735556E+01 -0.33791328E+01
  0.25792245E+01 -0.33669102E+01
  0.25848934E+01 -0.33545985E+01
  0.25905623E+01 -0.33422175E+01
  0.25962312E+01 -0.33297871E+01
  0.26019001E+01 -0.33173266E+01
  0.26075690E+01 -0.33048550E+01
  0.26132379E+01 -0.32923909E+01
  0.26189068E+01 -0.32799521E+01
  0.26245757E+01 -0.32675563E+01
  0.26302446E+01 -0.32552200E+01
  0.26359135E+01 -0.32429593E+01
  0.26415824E+01 -0.32307895E+01
  0.26472512E+01 -0.32187249E+01
  0.26529201E+01 -0.32067792E+01
  0.26585890E+01 -0.31949650E+01
  0.26642579E+01 -0.31832943E+01
  0.26699268E+01 -0.31717778E+01
  0.26755957E+01 -0.31604255E+01
  0.26812646E+01 -0.31492465E+01
  0.26869335E+01 -0.31382490E+01
  0.26926024E+01 -0.31274401E+01
  0.26982713E+01 -0.31168264E+01
  0.27039402E+01 -0.31064132E+01
  0.27096091E+01 -0.30962055E+01
  0.27152780E+01 -0.30862071E+01
  0.27209469E+01 -0.30764214E+01
  0.27266158E+01 -0.30668508E+01
  0.27322847E+01 -0.30574973E+01
  0.27379536E+01 -0.30483624E+01
  0.27436225E+01 -0.30394467E+01
  0.27492913E+01 -0.30307506E+01
  0.27549602E+01 -0.30222741E+01
  0.27606291E+01 -0.30140167E+01
  0.27662980E+01 -0.30059774E+01
  0.27719669E+01 -0.29981551E+01
  0.27776358E+01 -0.29905485E+01
  0.27833047E+01 -0.29831558E+01
  0.27889736E+01 -0.29759752E+01
  0.27946425E+01 -0.29690047E+01
  0.28003114E+01 -0.29622419E+01
  0.28059803E+01 -0.29556847E+01
  0.28116492E+01 -0.29493305E+01
  0.28173181E+01 -0.29431768E+01
  0.28229870E+01 -0.29372208E+01
  0.28286559E+01 -0.29314599E+01
  0.28343248E+01 -0.29258912E+01
  0.28399937E+01 -0.29205117E+01
  0.28456626E+01 -0.29153184E+01
  0.28513314E+01 -0.29103083E+01
  0.28570003E+01 -0.29054782E+01
  0.28626692E+01 -0.29008248E+01
  0.28683381E+01 -0.28963449E+01
  0.28740070E+01 -0.28920351E+01
  0.28796759E+01 -0.28878920E+01
  0.28853448E+01 -0.28839121E+01
  0.28910137E+01 -0.28800919E+01
  0.28966826E+01 -0.28764278E+01
  0.29023515E+01 -0.28729163E+01
  0.29080204E+01 -0.28695538E+01
  0.29136893E+01 -0.28663367E+01
  0.29193582E+01 -0.28632614E+01
  0.29250271E+01 -0.28603244E+01
  0.29306960E+01 -0.28575222E+01
  0.29363649E+01 -0.28548513E+01
  0.29420338E+01 -0.28523083E+01
  0.29477027E+01 -0.28498901E+01
  0.29533715E+01 -0.28475934E+01
  0.29590404E+01 -0.28454151E+01
  0.29647093E+01 -0.28433524E+01
  0.29703782E+01 -0.28414024E+01
  0.29760471E+01 -0.28395625E+01
  0.29817160E+01 -0.28378302E+01
  0.29873849E+01 -0.28362033E+01
  0.29930538E+01 -0.28346794E+01
  0.29987227E+01 -0.28332568E+01
  0.30043916E+01 -0.28319334E+01
  0.30100605E+01 -0.28307076E+01
  0.30157294E+01 -0.28295781E+01
  0.30213983E+01 -0.28285433E+01
  0.30270672E+01 -0.28276021E+01
  0.30327361E+01 -0.28267534E+01
  0.30384050E+01 -0.28259963E+01
  0.30440739E+01 -0.28253300E+01
  0.30497428E+01 -0.28247539E+01
  0.30554116E+01 -0.28242673E+01
  0.30610805E+01 -0.28238698E+01
  0.30667494E+01 -0.28235610E+01
  0.30724183E+01 -0.28233406E+01
  0.30780872E+01 -0.28232085E+01
  0.30835569E+01 -0.28231644E+01
  0.30890265E+01 -0.28231644E+01
  0.30944962E+01 -0.28231644E+01
  0.30999658E+01 -0.28231644E+01
  0.31054354E+01 -0.28231644E+01
  0.31109051E+01 -0.28231644E+01
  0.31163747E+01 -0.28231644E+01
  0.31218444E+01 -0.28231644E+01
  0.31273140E+01 -0.28231644E+01
  0.31327836E+01 -0.28231644E+01
  0.31382533E+01 -0.28231644E+01
  0.31437229E+01 -0.28231644E+01
  0.31491926E+01 -0.28231644E+01
  0.31546622E+01 -0.28231644E+01
  0.31601319E+01 -0.28231644E+01
  0.31656015E+01 -0.28231644E+01
  0.31710711E+01 -0.28231644E+01
  0.31765408E+01 -0.28231644E+01
  0.31822203E+01 -0.28231644E+01
  
  0.00000000E+00 -0.74575248E-01
  0.56795096E-02 -0.74732554E-01
  0.11359019E-01 -0.75223275E-01
  0.17038529E-01 -0.76039947E-01
  0.22718039E-01 -0.77179883E-01
  0.28397548E-01 -0.78639601E-01
  0.34077058E-01 -0.80414672E-01
  0.39756567E-01 -0.82499722E-01
  0.45436077E-01 -0.84888443E-01
  0.51115587E-01 -0.87573614E-01
  0.56795096E-01 -0.90547127E-01
  0.62474606E-01 -0.93800009E-01
  0.68154116E-01 -0.97322457E-01
  0.73833625E-01 -0.10110387E+00
  0.79513135E-01 -0.10513286E+00
  0.85192644E-01 -0.10939735E+00
  0.90872154E-01 -0.11388452E+00
  0.96551664E-01 -0.11858094E+00
  0.10223117E+00 -0.12347254E+00
  0.10791068E+00 -0.12854471E+00
  0.11359019E+00 -0.13378228E+00
  0.11926970E+00 -0.13916964E+00
  0.12494921E+00 -0.14469073E+00
  0.13062872E+00 -0.15032909E+00
  0.13630823E+00 -0.15606794E+00
  0.14198774E+00 -0.16189021E+00
  0.14766725E+00 -0.16777858E+00
  0.15334676E+00 -0.17371552E+00
  0.15902627E+00 -0.17968337E+00
  0.16470578E+00 -0.18566435E+00
  0.17038529E+00 -0.19164064E+00
  0.17606480E+00 -0.19759439E+00
  0.18174431E+00 -0.20350779E+00
  0.18742382E+00 -0.20936311E+00
  0.19310333E+00 -0.21514272E+00
  0.19878284E+00 -0.22082918E+00
  0.20446235E+00 -0.22640523E+00
  0.21014186E+00 -0.23185386E+00
  0.21582137E+00 -0.23715832E+00
  0.22150088E+00 -0.24230220E+00
  0.22718039E+00 -0.24726942E+00
  0.23285989E+00 -0.25204430E+00
  0.23853940E+00 -0.25661156E+00
  0.24421891E+00 -0.26095638E+00
  0.24989842E+00 -0.26506440E+00
  0.25557793E+00 -0.27857324E+00
  0.26125744E+00 -0.29228399E+00
  0.26693695E+00 -0.30590759E+00
  0.27261646E+00 -0.31942866E+00
  0.27829597E+00 -0.33283209E+00
  0.28397548E+00 -0.34610307E+00
  0.28965499E+00 -0.35922710E+00
  0.29533450E+00 -0.37219004E+00
  0.30101401E+00 -0.38497812E+00
  0.30669352E+00 -0.39757798E+00
  0.31237303E+00 -0.40997669E+00
  0.31805254E+00 -0.42216181E+00
  0.32373205E+00 -0.43412136E+00
  0.32941156E+00 -0.44584392E+00
  0.33509107E+00 -0.45731860E+00
  0.34077058E+00 -0.46853512E+00
  0.34645009E+00 -0.47948375E+00
  0.35212960E+00 -0.49015544E+00
  0.35780911E+00 -0.50054174E+00
  0.36348862E+00 -0.51063485E+00
  0.36916813E+00 -0.52042764E+00
  0.37484764E+00 -0.52991364E+00
  0.38052715E+00 -0.53908702E+00
  0.38620665E+00 -0.54794264E+00
  0.39188616E+00 -0.55647596E+00
  0.39756567E+00 -0.56468311E+00
  0.40324518E+00 -0.57256081E+00
  0.40892469E+00 -0.58010639E+00
  0.41460420E+00 -0.58731774E+00
  0.42028371E+00 -0.59419329E+00
  0.42596322E+00 -0.60073198E+00
  0.43164273E+00 -0.60693326E+00
  0.43732224E+00 -0.61279700E+00
  0.44300175E+00 -0.61832350E+00
  0.44868126E+00 -0.62351346E+00
  0.45436077E+00 -0.62836794E+00
  0.46004028E+00 -0.63288830E+00
  0.46571979E+00 -0.63707623E+00
  0.47139930E+00 -0.64093367E+00
  0.47707881E+00 -0.64446283E+00
  0.48275832E+00 -0.64766612E+00
  0.48843783E+00 -0.65054620E+00
  0.49411734E+00 -0.65310587E+00
  0.49979685E+00 -0.65534815E+00
  0.50547636E+00 -0.65727622E+00
  0.51115587E+00 -0.65889340E+00
  0.51683538E+00 -0.66020320E+00
  0.52251489E+00 -0.66120925E+00
  0.52819440E+00 -0.66191538E+00
  0.53387391E+00 -0.66232552E+00
  0.53955341E+00 -0.66244380E+00
  0.54523292E+00 -0.66227450E+00
  0.55091243E+00 -0.66182207E+00
  0.55659194E+00 -0.66109112E+00
  0.56227145E+00 -0.66008643E+00
  0.56795096E+00 -0.65881298E+00
  0.57363047E+00 -0.65727591E+00
  0.57930998E+00 -0.65548054E+00
  0.58498949E+00 -0.65343238E+00
  0.59066900E+00 -0.65113709E+00
  0.59634851E+00 -0.64860052E+00
  0.60202802E+00 -0.64582867E+00
  0.60770753E+00 -0.64282768E+00
  0.61338704E+00 -0.63960383E+00
  0.61906655E+00 -0.63616355E+00
  0.62474606E+00 -0.63251334E+00
  0.63042557E+00 -0.62865982E+00
  0.63610508E+00 -0.62460973E+00
  0.64178459E+00 -0.62036988E+00
  0.64746410E+00 -0.61594727E+00
  0.65314361E+00 -0.61134923E+00
  0.65882312E+00 -0.60658390E+00
  0.66450263E+00 -0.60166208E+00
  0.67018214E+00 -0.59660683E+00
  0.67586165E+00 -0.59159648E+00
  0.68154116E+00 -0.59202319E+00
  0.68722066E+00 -0.59580799E+00
  0.69290017E+00 -0.59955444E+00
  0.69857968E+00 -0.60318522E+00
  0.70425919E+00 -0.60668921E+00
  0.70993870E+00 -0.61006315E+00
  0.71561821E+00 -0.61330577E+00
  0.72129772E+00 -0.61641646E+00
  0.72697723E+00 -0.61939487E+00
  0.73265674E+00 -0.62224081E+00
  0.73833625E+00 -0.62495414E+00
  0.74401576E+00 -0.62753478E+00
  0.74969527E+00 -0.62998270E+00
  0.75537478E+00 -0.63229790E+00
  0.76105429E+00 -0.63448044E+00
  0.76673380E+00 -0.63653046E+00
  0.77241331E+00 -0.63844816E+00
